,UF,regiao,data,internacoes,ano,pop,internacao_por_mil
959,Acre,Norte,2011-03-01,4573,2011,746386.0,6.1268566130661615
960,Acre,Norte,2011-04-01,4344,2011,746386.0,5.820044856146819
961,Acre,Norte,2011-05-01,4859,2011,746386.0,6.510036361882458
962,Acre,Norte,2011-06-01,4355,2011,746386.0,5.8347825387936005
963,Acre,Norte,2011-07-01,4311,2011,746386.0,5.775831808206478
964,Acre,Norte,2011-08-01,4304,2011,746386.0,5.766453282885799
965,Acre,Norte,2011-09-01,4234,2011,746386.0,5.672668029679013
966,Acre,Norte,2011-10-01,4118,2011,746386.0,5.517252467222054
967,Acre,Norte,2011-11-01,4148,2011,746386.0,5.557446147167819
968,Acre,Norte,2011-12-01,4116,2011,746386.0,5.514572888559003
969,Amazonas,Norte,2011-01-01,13978,2011,3538387.0,3.950387563598894
970,Amazonas,Norte,2011-02-01,13488,2011,3538387.0,3.8119063855932094
971,Amazonas,Norte,2011-03-01,15187,2011,3538387.0,4.292068674229246
972,Amazonas,Norte,2011-04-01,14388,2011,3538387.0,4.0662595696852835
973,Amazonas,Norte,2011-05-01,13665,2011,3538387.0,3.8619291784646506
974,Amazonas,Norte,2011-06-01,13539,2011,3538387.0,3.8263197326917604
975,Amazonas,Norte,2011-07-01,13345,2011,3538387.0,3.771492490787469
976,Amazonas,Norte,2011-08-01,13716,2011,3538387.0,3.8763425255632016
977,Amazonas,Norte,2011-09-01,13051,2011,3538387.0,3.688403783984058
978,Amazonas,Norte,2011-10-01,13756,2011,3538387.0,3.8876471115228495
979,Amazonas,Norte,2011-11-01,14317,2011,3538387.0,4.0461939296069085
980,Amazonas,Norte,2011-12-01,11684,2011,3538387.0,3.3020695588130975
981,Roraima,Norte,2011-01-01,2541,2011,460165.0,5.521932350352591
982,Roraima,Norte,2011-02-01,1984,2011,460165.0,4.311496963045864
983,Roraima,Norte,2011-03-01,2077,2011,460165.0,4.513598383188639
984,Roraima,Norte,2011-04-01,2185,2011,460165.0,4.748296806580249
985,Roraima,Norte,2011-05-01,2620,2011,460165.0,5.693609900796454
986,Roraima,Norte,2011-06-01,2596,2011,460165.0,5.641454695598318
987,Roraima,Norte,2011-07-01,2568,2011,460165.0,5.580606956200493
988,Roraima,Norte,2011-08-01,2735,2011,460165.0,5.943520259037519
989,Roraima,Norte,2011-09-01,2837,2011,460165.0,6.165179881129595
990,Roraima,Norte,2011-10-01,2702,2011,460165.0,5.871806851890083
991,Roraima,Norte,2011-11-01,2669,2011,460165.0,5.800093444742647
992,Roraima,Norte,2011-12-01,2543,2011,460165.0,5.526278617452435
993,Pará,Norte,2011-01-01,44268,2011,7688593.0,5.757620412473387
994,Pará,Norte,2011-02-01,42044,2011,7688593.0,5.46836072607823
995,Pará,Norte,2011-03-01,46579,2011,7688593.0,6.058195563219434
996,Pará,Norte,2011-04-01,42490,2011,7688593.0,5.526368738727619
997,Pará,Norte,2011-05-01,43492,2011,7688593.0,5.656691672975796
998,Pará,Norte,2011-06-01,41299,2011,7688593.0,5.371463933648198
999,Pará,Norte,2011-07-01,38734,2011,7688593.0,5.037852829509899
1000,Pará,Norte,2011-08-01,43303,2011,7688593.0,5.632109802144553
1001,Pará,Norte,2011-09-01,42302,2011,7688593.0,5.501916930705007
1002,Pará,Norte,2011-10-01,41776,2011,7688593.0,5.433503893365145
1003,Pará,Norte,2011-11-01,42089,2011,7688593.0,5.474213552466622
1004,Pará,Norte,2011-12-01,40971,2011,7688593.0,5.328803332417258
1005,Amapá,Norte,2011-01-01,2976,2011,684309.0,4.348912552662613
1006,Amapá,Norte,2011-02-01,2789,2011,684309.0,4.075644189978504
1007,Amapá,Norte,2011-03-01,3221,2011,684309.0,4.706937947623077
1008,Amapá,Norte,2011-04-01,3329,2011,684309.0,4.86476138703422
1009,Amapá,Norte,2011-05-01,3258,2011,684309.0,4.76100708890282
1010,Amapá,Norte,2011-06-01,2912,2011,684309.0,4.255387551530084
1011,Amapá,Norte,2011-07-01,3034,2011,684309.0,4.433669584938968
1012,Amapá,Norte,2011-08-01,3119,2011,684309.0,4.557882477068108
1013,Amapá,Norte,2011-09-01,3204,2011,684309.0,4.682095369197248
1014,Amapá,Norte,2011-10-01,3185,2011,684309.0,4.654330134486029
1015,Amapá,Norte,2011-11-01,3121,2011,684309.0,4.5608051333535
1016,Amapá,Norte,2011-12-01,2933,2011,684309.0,4.286075442526695
1017,Tocantins,Norte,2011-01-01,8780,2011,1400892.0,6.267435319781968
1018,Tocantins,Norte,2011-02-01,8440,2011,1400892.0,6.0247328130933715
1019,Tocantins,Norte,2011-03-01,9728,2011,1400892.0,6.944147014901934
1020,Tocantins,Norte,2011-04-01,9267,2011,1400892.0,6.615070969068279
1021,Tocantins,Norte,2011-05-01,9323,2011,1400892.0,6.6550454995816954
1022,Tocantins,Norte,2011-06-01,8790,2011,1400892.0,6.27457362880222
1023,Tocantins,Norte,2011-07-01,8202,2011,1400892.0,5.854841058411355
1024,Tocantins,Norte,2011-08-01,8985,2011,1400892.0,6.41377065469715
1025,Tocantins,Norte,2011-09-01,8966,2011,1400892.0,6.400207867558669
1026,Tocantins,Norte,2011-10-01,9133,2011,1400892.0,6.519417628196892
1027,Tocantins,Norte,2011-11-01,9509,2011,1400892.0,6.787818047358398
1028,Tocantins,Norte,2011-12-01,9020,2011,1400892.0,6.438754736268035
1029,Maranhão,Nordeste,2011-01-01,35259,2011,6645761.0,5.305487212073982
1030,Maranhão,Nordeste,2011-02-01,33794,2011,6645761.0,5.085045941315073
1031,Maranhão,Nordeste,2011-03-01,35398,2011,6645761.0,5.326402800221073
1032,Maranhão,Nordeste,2011-04-01,33386,2011,6645761.0,5.023653423588359
1033,Maranhão,Nordeste,2011-05-01,33579,2011,6645761.0,5.05269449202281
1034,Maranhão,Nordeste,2011-06-01,31731,2011,6645761.0,4.77462249996652
1035,Maranhão,Nordeste,2011-07-01,32043,2011,6645761.0,4.821569719404595
1036,Maranhão,Nordeste,2011-08-01,34748,2011,6645761.0,5.228596093058417
1037,Maranhão,Nordeste,2011-09-01,32711,2011,6645761.0,4.9220849199963705
1038,Maranhão,Nordeste,2011-10-01,33697,2011,6645761.0,5.070450171169261
1039,Maranhão,Nordeste,2011-11-01,34656,2011,6645761.0,5.214752682198472
1040,Maranhão,Nordeste,2011-12-01,32390,2011,6645761.0,4.8737834538437355
1041,Piauí,Nordeste,2011-01-01,20830,2011,3140328.0,6.633065081099809
1042,Piauí,Nordeste,2011-02-01,19506,2011,3140328.0,6.2114530711441605
1043,Piauí,Nordeste,2011-03-01,20486,2011,3140328.0,6.523522383649096
1044,Piauí,Nordeste,2011-04-01,19110,2011,3140328.0,6.085351593846248
1045,Piauí,Nordeste,2011-05-01,19198,2011,3140328.0,6.113374144356896
1046,Piauí,Nordeste,2011-06-01,17881,2011,3140328.0,5.69399120091914
1047,Piauí,Nordeste,2011-07-01,17827,2011,3140328.0,5.676795544923969
1048,Piauí,Nordeste,2011-08-01,18489,2011,3140328.0,5.8876015499017935
1049,Piauí,Nordeste,2011-09-01,18449,2011,3140328.0,5.874864026942409
1050,Piauí,Nordeste,2011-10-01,18418,2011,3140328.0,5.864992446648885
1051,Piauí,Nordeste,2011-11-01,18330,2011,3140328.0,5.836969896138238
1052,Piauí,Nordeste,2011-12-01,17284,2011,3140328.0,5.503883670750317
1053,Ceará,Nordeste,2011-01-01,41969,2011,8530155.0,4.920074723143952
1054,Ceará,Nordeste,2011-02-01,41111,2011,8530155.0,4.819490384406849
1055,Ceará,Nordeste,2011-03-01,44395,2011,8530155.0,5.204477527078933
1056,Ceará,Nordeste,2011-04-01,41959,2011,8530155.0,4.91890241150366
1057,Ceará,Nordeste,2011-05-01,42245,2011,8530155.0,4.952430524416028
1058,Ceará,Nordeste,2011-06-01,39860,2011,8530155.0,4.672834198206246
1059,Ceará,Nordeste,2011-07-01,38608,2011,8530155.0,4.526060780841615
1060,Ceará,Nordeste,2011-08-01,40896,2011,8530155.0,4.794285684140558
1061,Ceará,Nordeste,2011-09-01,38911,2011,8530155.0,4.56158182354248
1062,Ceará,Nordeste,2011-10-01,39467,2011,8530155.0,4.626762350742747
1063,Ceará,Nordeste,2011-11-01,38308,2011,8530155.0,4.4908914316328366
1064,Ceará,Nordeste,2011-12-01,37180,2011,8530155.0,4.358654678607833
1065,Rio Grande do Norte,Nordeste,2011-01-01,13412,2011,3198657.0,4.19300975378104
1066,Rio Grande do Norte,Nordeste,2011-02-01,13922,2011,3198657.0,4.352451669560068
1067,Rio Grande do Norte,Nordeste,2011-03-01,15385,2011,3198657.0,4.809831126000693
1068,Rio Grande do Norte,Nordeste,2011-04-01,14640,2011,3198657.0,4.576920876480348
1069,Rio Grande do Norte,Nordeste,2011-05-01,15025,2011,3198657.0,4.697283891333144
1070,Rio Grande do Norte,Nordeste,2011-06-01,14241,2011,3198657.0,4.452181024723814
1071,Rio Grande do Norte,Nordeste,2011-07-01,14373,2011,3198657.0,4.493448344101915
1072,Rio Grande do Norte,Nordeste,2011-08-01,14860,2011,3198657.0,4.645699742110517
1073,Rio Grande do Norte,Nordeste,2011-09-01,14023,2011,3198657.0,4.384027421508464
1074,Rio Grande do Norte,Nordeste,2011-10-01,13936,2011,3198657.0,4.356828506463806
1075,Rio Grande do Norte,Nordeste,2011-11-01,13718,2011,3198657.0,4.288674903248457
1076,Rio Grande do Norte,Nordeste,2011-12-01,12404,2011,3198657.0,3.877877496711901
1077,Paraíba,Nordeste,2011-01-01,18020,2011,3791315.0,4.75296829727944
1078,Paraíba,Nordeste,2011-02-01,18316,2011,3791315.0,4.831041472417882
1079,Paraíba,Nordeste,2011-03-01,20016,2011,3791315.0,5.279434708010282
1080,Paraíba,Nordeste,2011-04-01,17642,2011,3791315.0,4.6532667425418355
1081,Paraíba,Nordeste,2011-05-01,18251,2011,3791315.0,4.813897025174643
1082,Paraíba,Nordeste,2011-06-01,17233,2011,3791315.0,4.545388605272841
1083,Paraíba,Nordeste,2011-07-01,16901,2011,3791315.0,4.457820043968913
1084,Paraíba,Nordeste,2011-08-01,18036,2011,3791315.0,4.757188468908545
1085,Paraíba,Nordeste,2011-09-01,17281,2011,3791315.0,4.558049120160155
1086,Paraíba,Nordeste,2011-10-01,17136,2011,3791315.0,4.519803814771392
1087,Paraíba,Nordeste,2011-11-01,16932,2011,3791315.0,4.465996626500304
1088,Paraíba,Nordeste,2011-12-01,16209,2011,3791315.0,4.275297621010124
1089,Pernambuco,Nordeste,2011-01-01,42371,2011,8864906.0,4.77963330914056
1090,Pernambuco,Nordeste,2011-02-01,41933,2011,8864906.0,4.730225001821791
1091,Pernambuco,Nordeste,2011-03-01,46617,2011,8864906.0,5.258600598810636
1092,Pernambuco,Nordeste,2011-04-01,44437,2011,8864906.0,5.012687105762881
1093,Pernambuco,Nordeste,2011-05-01,46261,2011,8864906.0,5.21844224856981
1094,Pernambuco,Nordeste,2011-06-01,43332,2011,8864906.0,4.888038293919868
1095,Pernambuco,Nordeste,2011-07-01,43160,2011,8864906.0,4.868635944927109
1096,Pernambuco,Nordeste,2011-08-01,46440,2011,8864906.0,5.238634228044832
1097,Pernambuco,Nordeste,2011-09-01,43321,2011,8864906.0,4.886797446019168
1098,Pernambuco,Nordeste,2011-10-01,44263,2011,8864906.0,4.993059148060905
1099,Pernambuco,Nordeste,2011-11-01,43250,2011,8864906.0,4.878788336841925
1100,Pernambuco,Nordeste,2011-12-01,41539,2011,8864906.0,4.68578008610582
1101,Alagoas,Nordeste,2011-01-01,13702,2011,3143384.0,4.358996546397131
1102,Alagoas,Nordeste,2011-02-01,14193,2011,3143384.0,4.5151976341420585
1103,Alagoas,Nordeste,2011-03-01,15711,2011,3143384.0,4.998116679349389
1104,Alagoas,Nordeste,2011-04-01,14862,2011,3143384.0,4.728025592800625
1105,Alagoas,Nordeste,2011-05-01,16345,2011,3143384.0,5.199810140918196
1106,Alagoas,Nordeste,2011-06-01,15458,2011,3143384.0,4.917630171814834
1107,Alagoas,Nordeste,2011-07-01,14890,2011,3143384.0,4.736933190472434
1108,Alagoas,Nordeste,2011-08-01,15677,2011,3143384.0,4.987300310747908
1109,Alagoas,Nordeste,2011-09-01,14870,2011,3143384.0,4.730570620706856
1110,Alagoas,Nordeste,2011-10-01,14897,2011,3143384.0,4.739160089890386
1111,Alagoas,Nordeste,2011-11-01,14029,2011,3143384.0,4.463024562064323
1112,Alagoas,Nordeste,2011-12-01,13034,2011,3143384.0,4.1464867162268435
1113,Sergipe,Nordeste,2011-01-01,7828,2011,2089819.0,3.7457789406642394
1114,Sergipe,Nordeste,2011-02-01,7001,2011,2089819.0,3.3500508895746473
1115,Sergipe,Nordeste,2011-03-01,7796,2011,2089819.0,3.7304666097877375
1116,Sergipe,Nordeste,2011-04-01,7774,2011,2089819.0,3.7199393823101428
1117,Sergipe,Nordeste,2011-05-01,8530,2011,2089819.0,4.081693199267496
1118,Sergipe,Nordeste,2011-06-01,7699,2011,2089819.0,3.6840511068183415
1119,Sergipe,Nordeste,2011-07-01,7561,2011,2089819.0,3.618016679913428
1120,Sergipe,Nordeste,2011-08-01,7944,2011,2089819.0,3.801286140091558
1121,Sergipe,Nordeste,2011-09-01,7407,2011,2089819.0,3.5443260875702634
1122,Sergipe,Nordeste,2011-10-01,7703,2011,2089819.0,3.6859651481779045
1123,Sergipe,Nordeste,2011-11-01,7971,2011,2089819.0,3.8142059192686064
1124,Sergipe,Nordeste,2011-12-01,7417,2011,2089819.0,3.54911119096917
1125,Bahia,Nordeste,2011-01-01,74584,2011,14097534.0,5.290570677112749
1126,Bahia,Nordeste,2011-02-01,69851,2011,14097534.0,4.9548382007803635
1127,Bahia,Nordeste,2011-03-01,78163,2011,14097534.0,5.544444865321836
1128,Bahia,Nordeste,2011-04-01,75249,2011,14097534.0,5.337742047651738
1129,Bahia,Nordeste,2011-05-01,76744,2011,14097534.0,5.443788963374729
1130,Bahia,Nordeste,2011-06-01,71041,2011,14097534.0,5.039250127008028
1131,Bahia,Nordeste,2011-07-01,71511,2011,14097534.0,5.0725892911483665
1132,Bahia,Nordeste,2011-08-01,76614,2011,14097534.0,5.434567492442295
1133,Bahia,Nordeste,2011-09-01,70909,2011,14097534.0,5.0298867872920185
1134,Bahia,Nordeste,2011-10-01,72356,2011,14097534.0,5.132528852209187
1135,Bahia,Nordeste,2011-11-01,71318,2011,14097534.0,5.0588989535332916
1136,Bahia,Nordeste,2011-12-01,69417,2011,14097534.0,4.924052674744392
1137,Minas Gerais,Sudeste,2011-01-01,94600,2011,19728701.0,4.795044539425074
1138,Minas Gerais,Sudeste,2011-02-01,91208,2011,19728701.0,4.623112287017782
1139,Minas Gerais,Sudeste,2011-03-01,99462,2011,19728701.0,5.0414875262187815
1140,Minas Gerais,Sudeste,2011-04-01,95537,2011,19728701.0,4.842538796649612
1141,Minas Gerais,Sudeste,2011-05-01,102114,2011,19728701.0,5.1759109735608035
1142,Minas Gerais,Sudeste,2011-06-01,95621,2011,19728701.0,4.846796552900265
1143,Minas Gerais,Sudeste,2011-07-01,94660,2011,19728701.0,4.798085793889825
1144,Minas Gerais,Sudeste,2011-08-01,99679,2011,19728701.0,5.0524867298663
1145,Minas Gerais,Sudeste,2011-09-01,95030,2011,19728701.0,4.8168401964224605
1146,Minas Gerais,Sudeste,2011-10-01,93911,2011,19728701.0,4.7601208006548426
1147,Minas Gerais,Sudeste,2011-11-01,93533,2011,19728701.0,4.740960897526907
1148,Minas Gerais,Sudeste,2011-12-01,91912,2011,19728701.0,4.658796339404201
1149,Espírito Santo,Sudeste,2011-01-01,17012,2011,3547055.0,4.796091405405329
1150,Espírito Santo,Sudeste,2011-02-01,16649,2011,3547055.0,4.693752986632573
1151,Espírito Santo,Sudeste,2011-03-01,18459,2011,3547055.0,5.204035460403067
1152,Espírito Santo,Sudeste,2011-04-01,17686,2011,3547055.0,4.98610819398064
1153,Espírito Santo,Sudeste,2011-05-01,18703,2011,3547055.0,5.2728249209555536
1154,Espírito Santo,Sudeste,2011-06-01,17937,2011,3547055.0,5.056871122663731
1155,Espírito Santo,Sudeste,2011-07-01,17398,2011,3547055.0,4.904914076607214
1156,Espírito Santo,Sudeste,2011-08-01,18382,2011,3547055.0,5.182327310966421
1157,Espírito Santo,Sudeste,2011-09-01,17041,2011,3547055.0,4.804267201946403
1158,Espírito Santo,Sudeste,2011-10-01,17286,2011,3547055.0,4.873338586517548
1159,Espírito Santo,Sudeste,2011-11-01,17411,2011,3547055.0,4.9085790888497645
1160,Espírito Santo,Sudeste,2011-12-01,16981,2011,3547055.0,4.787351760826939
1161,Rio de Janeiro,Sudeste,2011-01-01,56747,2011,16112678.0,3.521885064667711
1162,Rio de Janeiro,Sudeste,2011-02-01,53878,2011,16112678.0,3.3438265197132346
1163,Rio de Janeiro,Sudeste,2011-03-01,57348,2011,16112678.0,3.559184885343082
1164,Rio de Janeiro,Sudeste,2011-04-01,58323,2011,16112678.0,3.619696241679999
1165,Rio de Janeiro,Sudeste,2011-05-01,60871,2011,16112678.0,3.777832586240475
1166,Rio de Janeiro,Sudeste,2011-06-01,56275,2011,16112678.0,3.492591361907685
1167,Rio de Janeiro,Sudeste,2011-07-01,54035,2011,16112678.0,3.3535703996567174
1168,Rio de Janeiro,Sudeste,2011-08-01,56792,2011,16112678.0,3.524677896498645
1169,Rio de Janeiro,Sudeste,2011-09-01,52078,2011,16112678.0,3.2321132464758495
1170,Rio de Janeiro,Sudeste,2011-10-01,50810,2011,16112678.0,3.1534174517730698
1171,Rio de Janeiro,Sudeste,2011-11-01,49151,2011,16112678.0,3.0504550516059465
1172,Rio de Janeiro,Sudeste,2011-12-01,47726,2011,16112678.0,2.9620153769596835
1173,São Paulo,Sudeste,2011-01-01,195391,2011,41587182.0,4.698346716543574
1174,São Paulo,Sudeste,2011-02-01,190427,2011,41587182.0,4.578983014525966
1175,São Paulo,Sudeste,2011-03-01,210100,2011,41587182.0,5.052037428263353
1176,São Paulo,Sudeste,2011-04-01,197926,2011,41587182.0,4.759302998698012
1177,São Paulo,Sudeste,2011-05-01,209373,2011,41587182.0,5.0345560802845455
1178,São Paulo,Sudeste,2011-06-01,193857,2011,41587182.0,4.6614603509321695
1179,São Paulo,Sudeste,2011-07-01,196668,2011,41587182.0,4.72905329339218
1180,São Paulo,Sudeste,2011-08-01,205817,2011,41587182.0,4.949048964173625
1181,São Paulo,Sudeste,2011-09-01,192477,2011,41587182.0,4.628277049404309
1182,São Paulo,Sudeste,2011-10-01,194114,2011,41587182.0,4.667640139694966
1183,São Paulo,Sudeste,2011-11-01,186207,2011,41587182.0,4.477509440288596
1184,São Paulo,Sudeste,2011-12-01,178120,2011,41587182.0,4.283050484161201
1185,Paraná,Sul,2011-01-01,64083,2011,10512349.0,6.095973411841635
1186,Paraná,Sul,2011-02-01,61257,2011,10512349.0,5.827146720490349
1187,Paraná,Sul,2011-03-01,66609,2011,10512349.0,6.336262237869005
1188,Paraná,Sul,2011-04-01,61681,2011,10512349.0,5.867480236814816
1189,Paraná,Sul,2011-05-01,66262,2011,10512349.0,6.30325344031101
1190,Paraná,Sul,2011-06-01,60615,2011,10512349.0,5.766075688697169
1191,Paraná,Sul,2011-07-01,61560,2011,10512349.0,5.855969964467504
1192,Paraná,Sul,2011-08-01,64990,2011,10512349.0,6.1822528913376065
1193,Paraná,Sul,2011-09-01,61005,2011,10512349.0,5.8031749136182595
1194,Paraná,Sul,2011-10-01,63302,2011,10512349.0,6.021679835781708
1195,Paraná,Sul,2011-11-01,62444,2011,10512349.0,5.940061540955309
1196,Paraná,Sul,2011-12-01,58458,2011,10512349.0,5.560888437018216
1197,Santa Catarina,Sul,2011-01-01,32379,2011,6317054.0,5.12564875969083
1198,Santa Catarina,Sul,2011-02-01,31731,2011,6317054.0,5.023069297808757
1199,Santa Catarina,Sul,2011-03-01,34864,2011,6317054.0,5.519028331877486
1200,Santa Catarina,Sul,2011-04-01,33265,2011,6317054.0,5.265904011585147
1201,Santa Catarina,Sul,2011-05-01,35299,2011,6317054.0,5.587889544714989
1202,Santa Catarina,Sul,2011-06-01,33227,2011,6317054.0,5.259888549314285
1203,Santa Catarina,Sul,2011-07-01,34076,2011,6317054.0,5.394286640576446
1204,Santa Catarina,Sul,2011-08-01,34901,2011,6317054.0,5.524885492509641
1205,Santa Catarina,Sul,2011-09-01,32607,2011,6317054.0,5.161741533316005
1206,Santa Catarina,Sul,2011-10-01,33834,2011,6317054.0,5.355977644009375
1207,Santa Catarina,Sul,2011-11-01,32561,2011,6317054.0,5.154459657935487
1208,Santa Catarina,Sul,2011-12-01,30738,2011,6317054.0,4.865875770572802
1209,Rio Grande do Sul,Sul,2011-01-01,59554,2011,10733030.0,5.548666126899859
1210,Rio Grande do Sul,Sul,2011-02-01,53992,2011,10733030.0,5.030452723974498
1211,Rio Grande do Sul,Sul,2011-03-01,61470,2011,10733030.0,5.727180488641139
1212,Rio Grande do Sul,Sul,2011-04-01,58049,2011,10733030.0,5.408444772818114
1213,Rio Grande do Sul,Sul,2011-05-01,62426,2011,10733030.0,5.816251328841902
1214,Rio Grande do Sul,Sul,2011-06-01,61120,2011,10733030.0,5.694570871412826
1215,Rio Grande do Sul,Sul,2011-07-01,61119,2011,10733030.0,5.694477701077887
1216,Rio Grande do Sul,Sul,2011-08-01,61506,2011,10733030.0,5.730534620698908
1217,Rio Grande do Sul,Sul,2011-09-01,57716,2011,10733030.0,5.377419051283748
1218,Rio Grande do Sul,Sul,2011-10-01,59073,2011,10733030.0,5.503851195794664
1219,Rio Grande do Sul,Sul,2011-11-01,58085,2011,10733030.0,5.411798904875883
1220,Rio Grande do Sul,Sul,2011-12-01,56091,2011,10733030.0,5.226017257009437
1221,Mato Grosso do Sul,Centro-Oeste,2011-01-01,13317,2011,2477542.0,5.375085467774109
1222,Mato Grosso do Sul,Centro-Oeste,2011-02-01,12779,2011,2477542.0,5.157934759531826
1223,Mato Grosso do Sul,Centro-Oeste,2011-03-01,14153,2011,2477542.0,5.712516679838323
1224,Mato Grosso do Sul,Centro-Oeste,2011-04-01,13631,2011,2477542.0,5.501823985224065
1225,Mato Grosso do Sul,Centro-Oeste,2011-05-01,14134,2011,2477542.0,5.704847788655046
1226,Mato Grosso do Sul,Centro-Oeste,2011-06-01,13112,2011,2477542.0,5.29234216816506
1227,Mato Grosso do Sul,Centro-Oeste,2011-07-01,13269,2011,2477542.0,5.355711426890038
1228,Mato Grosso do Sul,Centro-Oeste,2011-08-01,13007,2011,2477542.0,5.249961453731157
1229,Mato Grosso do Sul,Centro-Oeste,2011-09-01,12673,2011,2477542.0,5.115150419246172
1230,Mato Grosso do Sul,Centro-Oeste,2011-10-01,12521,2011,2477542.0,5.053799289779951
1231,Mato Grosso do Sul,Centro-Oeste,2011-11-01,12792,2011,2477542.0,5.163181895604596
1232,Mato Grosso do Sul,Centro-Oeste,2011-12-01,12211,2011,2477542.0,4.9286752757370005
1233,Mato Grosso,Centro-Oeste,2011-01-01,14846,2011,3075936.0,4.826498340667686
1234,Mato Grosso,Centro-Oeste,2011-02-01,13597,2011,3075936.0,4.420443078139467
1235,Mato Grosso,Centro-Oeste,2011-03-01,15193,2011,3075936.0,4.9393095304973835
1236,Mato Grosso,Centro-Oeste,2011-04-01,14825,2011,3075936.0,4.819671150505082
1237,Mato Grosso,Centro-Oeste,2011-05-01,14675,2011,3075936.0,4.770905506486481
1238,Mato Grosso,Centro-Oeste,2011-06-01,14256,2011,3075936.0,4.634686807527855
